,price,wind,solar,wind-is_weekend,wind-is_winter,wind-is_summer,wind-is_spring,wind-is_autumn,wind-is_day,solar-is_weekend,solar-is_winter,solar-is_summer,solar-is_spring,solar-is_autumn,solar-is_day
2018-05-09 11:00:00+00:00,58.0,1266.0,129.0,0.0,0.0,0.0,1266.0,0.0,1266.0,0.0,0.0,0.0,129.0,0.0,129.0
2018-05-09 12:00:00+00:00,57.09,1571.0,155.0,0.0,0.0,0.0,1571.0,0.0,1571.0,0.0,0.0,0.0,155.0,0.0,155.0
2018-05-09 13:00:00+00:00,56.95,1792.0,175.0,0.0,0.0,0.0,1792.0,0.0,1792.0,0.0,0.0,0.0,175.0,0.0,175.0
2018-05-09 14:00:00+00:00,56.47,2072.0,170.0,0.0,0.0,0.0,2072.0,0.0,2072.0,0.0,0.0,0.0,170.0,0.0,170.0
2018-05-09 15:00:00+00:00,55.6,2431.0,157.0,0.0,0.0,0.0,2431.0,0.0,2431.0,0.0,0.0,0.0,157.0,0.0,157.0
2018-05-09 16:00:00+00:00,53.36,2290.0,104.0,0.0,0.0,0.0,2290.0,0.0,2290.0,0.0,0.0,0.0,104.0,0.0,104.0
2018-05-09 17:00:00+00:00,52.87,2449.0,73.0,0.0,0.0,0.0,2449.0,0.0,2449.0,0.0,0.0,0.0,73.0,0.0,73.0
2018-05-09 18:00:00+00:00,56.0,2478.0,26.0,0.0,0.0,0.0,2478.0,0.0,2478.0,0.0,0.0,0.0,26.0,0.0,26.0
2018-05-09 19:00:00+00:00,57.69,2487.0,1.0,0.0,0.0,0.0,2487.0,0.0,2487.0,0.0,0.0,0.0,1.0,0.0,1.0
2018-05-09 20:00:00+00:00,55.6,2626.0,0.0,0.0,0.0,0.0,2626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09 21:00:00+00:00,48.26,2776.0,0.0,0.0,0.0,0.0,2776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09 22:00:00+00:00,45.6,2806.0,0.0,0.0,0.0,0.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09 23:00:00+00:00,42.88,2950.0,0.0,0.0,0.0,0.0,2950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 00:00:00+00:00,38.95,2900.0,0.0,0.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 01:00:00+00:00,38.8,2845.0,0.0,0.0,0.0,0.0,2845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 02:00:00+00:00,38.8,2787.0,0.0,0.0,0.0,0.0,2787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 03:00:00+00:00,39.0,2637.0,0.0,0.0,0.0,0.0,2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 04:00:00+00:00,44.04,2440.0,0.0,0.0,0.0,0.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 05:00:00+00:00,48.31,2436.0,1.0,0.0,0.0,0.0,2436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-10 06:00:00+00:00,55.01,2370.0,36.0,0.0,0.0,0.0,2370.0,0.0,2370.0,0.0,0.0,0.0,36.0,0.0,36.0
2018-05-10 07:00:00+00:00,56.95,2019.0,138.0,0.0,0.0,0.0,2019.0,0.0,2019.0,0.0,0.0,0.0,138.0,0.0,138.0
2018-05-10 08:00:00+00:00,56.47,1725.0,239.0,0.0,0.0,0.0,1725.0,0.0,1725.0,0.0,0.0,0.0,239.0,0.0,239.0
2018-05-10 09:00:00+00:00,56.1,1311.0,320.0,0.0,0.0,0.0,1311.0,0.0,1311.0,0.0,0.0,0.0,320.0,0.0,320.0
2018-05-10 10:00:00+00:00,56.95,983.0,359.0,0.0,0.0,0.0,983.0,0.0,983.0,0.0,0.0,0.0,359.0,0.0,359.0
2018-05-10 11:00:00+00:00,57.09,763.0,382.0,0.0,0.0,0.0,763.0,0.0,763.0,0.0,0.0,0.0,382.0,0.0,382.0
2018-05-10 12:00:00+00:00,58.01,618.0,388.0,0.0,0.0,0.0,618.0,0.0,618.0,0.0,0.0,0.0,388.0,0.0,388.0
2018-05-10 13:00:00+00:00,58.01,476.0,380.0,0.0,0.0,0.0,476.0,0.0,476.0,0.0,0.0,0.0,380.0,0.0,380.0
2018-05-10 14:00:00+00:00,58.44,369.0,359.0,0.0,0.0,0.0,369.0,0.0,369.0,0.0,0.0,0.0,359.0,0.0,359.0
2018-05-10 15:00:00+00:00,58.58,273.0,314.0,0.0,0.0,0.0,273.0,0.0,273.0,0.0,0.0,0.0,314.0,0.0,314.0
2018-05-10 16:00:00+00:00,57.09,267.0,246.0,0.0,0.0,0.0,267.0,0.0,267.0,0.0,0.0,0.0,246.0,0.0,246.0
2018-05-10 17:00:00+00:00,57.09,355.0,153.0,0.0,0.0,0.0,355.0,0.0,355.0,0.0,0.0,0.0,153.0,0.0,153.0
2018-05-10 18:00:00+00:00,59.99,344.0,46.0,0.0,0.0,0.0,344.0,0.0,344.0,0.0,0.0,0.0,46.0,0.0,46.0
2018-05-10 19:00:00+00:00,62.3,358.0,2.0,0.0,0.0,0.0,358.0,0.0,358.0,0.0,0.0,0.0,2.0,0.0,2.0
2018-05-10 20:00:00+00:00,61.55,404.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 21:00:00+00:00,59.84,357.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 22:00:00+00:00,62.19,332.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-10 23:00:00+00:00,61.51,404.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 00:00:00+00:00,60.0,443.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 01:00:00+00:00,58.1,485.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 02:00:00+00:00,57.09,546.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 03:00:00+00:00,57.09,575.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 04:00:00+00:00,58.78,581.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 05:00:00+00:00,59.5,618.0,2.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2018-05-11 06:00:00+00:00,61.26,577.0,32.0,0.0,0.0,0.0,577.0,0.0,577.0,0.0,0.0,0.0,32.0,0.0,32.0
2018-05-11 07:00:00+00:00,61.29,494.0,96.0,0.0,0.0,0.0,494.0,0.0,494.0,0.0,0.0,0.0,96.0,0.0,96.0
2018-05-11 08:00:00+00:00,60.0,378.0,174.0,0.0,0.0,0.0,378.0,0.0,378.0,0.0,0.0,0.0,174.0,0.0,174.0
2018-05-11 09:00:00+00:00,58.8,408.0,252.0,0.0,0.0,0.0,408.0,0.0,408.0,0.0,0.0,0.0,252.0,0.0,252.0
2018-05-11 10:00:00+00:00,58.58,404.0,302.0,0.0,0.0,0.0,404.0,0.0,404.0,0.0,0.0,0.0,302.0,0.0,302.0
2018-05-11 11:00:00+00:00,58.01,368.0,331.0,0.0,0.0,0.0,368.0,0.0,368.0,0.0,0.0,0.0,331.0,0.0,331.0
2018-05-11 12:00:00+00:00,57.53,396.0,331.0,0.0,0.0,0.0,396.0,0.0,396.0,0.0,0.0,0.0,331.0,0.0,331.0
2018-05-11 13:00:00+00:00,56.95,509.0,328.0,0.0,0.0,0.0,509.0,0.0,509.0,0.0,0.0,0.0,328.0,0.0,328.0
2018-05-11 14:00:00+00:00,56.95,671.0,318.0,0.0,0.0,0.0,671.0,0.0,671.0,0.0,0.0,0.0,318.0,0.0,318.0
2018-05-11 15:00:00+00:00,56.95,974.0,297.0,0.0,0.0,0.0,974.0,0.0,974.0,0.0,0.0,0.0,297.0,0.0,297.0
2018-05-11 16:00:00+00:00,57.09,1222.0,230.0,0.0,0.0,0.0,1222.0,0.0,1222.0,0.0,0.0,0.0,230.0,0.0,230.0
2018-05-11 17:00:00+00:00,57.09,1414.0,128.0,0.0,0.0,0.0,1414.0,0.0,1414.0,0.0,0.0,0.0,128.0,0.0,128.0
2018-05-11 18:00:00+00:00,58.12,1345.0,41.0,0.0,0.0,0.0,1345.0,0.0,1345.0,0.0,0.0,0.0,41.0,0.0,41.0
2018-05-11 19:00:00+00:00,59.8,1253.0,2.0,0.0,0.0,0.0,1253.0,0.0,1253.0,0.0,0.0,0.0,2.0,0.0,2.0
2018-05-11 20:00:00+00:00,58.15,1136.0,0.0,0.0,0.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 21:00:00+00:00,58.0,1183.0,0.0,0.0,0.0,0.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 22:00:00+00:00,59.13,1527.0,0.0,0.0,0.0,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 23:00:00+00:00,58.58,1470.0,0.0,0.0,0.0,0.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 00:00:00+00:00,57.09,1595.0,0.0,1595.0,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 01:00:00+00:00,56.95,2213.0,0.0,2213.0,0.0,0.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 02:00:00+00:00,55.0,2637.0,0.0,2637.0,0.0,0.0,2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 03:00:00+00:00,52.46,2842.0,0.0,2842.0,0.0,0.0,2842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 04:00:00+00:00,51.97,2959.0,0.0,2959.0,0.0,0.0,2959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 05:00:00+00:00,51.97,2804.0,1.0,2804.0,0.0,0.0,2804.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2018-05-12 06:00:00+00:00,52.46,2522.0,32.0,2522.0,0.0,0.0,2522.0,0.0,2522.0,32.0,0.0,0.0,32.0,0.0,32.0
2018-05-12 07:00:00+00:00,53.36,2295.0,158.0,2295.0,0.0,0.0,2295.0,0.0,2295.0,158.0,0.0,0.0,158.0,0.0,158.0
2018-05-12 08:00:00+00:00,50.68,2448.0,226.0,2448.0,0.0,0.0,2448.0,0.0,2448.0,226.0,0.0,0.0,226.0,0.0,226.0
2018-05-12 09:00:00+00:00,46.13,2642.0,274.0,2642.0,0.0,0.0,2642.0,0.0,2642.0,274.0,0.0,0.0,274.0,0.0,274.0
2018-05-12 10:00:00+00:00,42.49,2524.0,308.0,2524.0,0.0,0.0,2524.0,0.0,2524.0,308.0,0.0,0.0,308.0,0.0,308.0
2018-05-12 11:00:00+00:00,38.05,2674.0,319.0,2674.0,0.0,0.0,2674.0,0.0,2674.0,319.0,0.0,0.0,319.0,0.0,319.0
2018-05-12 12:00:00+00:00,36.4,2861.0,327.0,2861.0,0.0,0.0,2861.0,0.0,2861.0,327.0,0.0,0.0,327.0,0.0,327.0
2018-05-12 13:00:00+00:00,31.09,3163.0,334.0,3163.0,0.0,0.0,3163.0,0.0,3163.0,334.0,0.0,0.0,334.0,0.0,334.0
2018-05-12 14:00:00+00:00,31.09,3474.0,320.0,3474.0,0.0,0.0,3474.0,0.0,3474.0,320.0,0.0,0.0,320.0,0.0,320.0
2018-05-12 15:00:00+00:00,32.59,3533.0,291.0,3533.0,0.0,0.0,3533.0,0.0,3533.0,291.0,0.0,0.0,291.0,0.0,291.0
2018-05-12 16:00:00+00:00,36.35,3463.0,244.0,3463.0,0.0,0.0,3463.0,0.0,3463.0,244.0,0.0,0.0,244.0,0.0,244.0
2018-05-12 17:00:00+00:00,36.35,3391.0,165.0,3391.0,0.0,0.0,3391.0,0.0,3391.0,165.0,0.0,0.0,165.0,0.0,165.0
2018-05-12 18:00:00+00:00,36.2,3298.0,54.0,3298.0,0.0,0.0,3298.0,0.0,3298.0,54.0,0.0,0.0,54.0,0.0,54.0
2018-05-12 19:00:00+00:00,38.55,2959.0,3.0,2959.0,0.0,0.0,2959.0,0.0,2959.0,3.0,0.0,0.0,3.0,0.0,3.0
2018-05-12 20:00:00+00:00,39.9,2624.0,0.0,2624.0,0.0,0.0,2624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 21:00:00+00:00,38.05,2362.0,0.0,2362.0,0.0,0.0,2362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 22:00:00+00:00,36.0,2139.0,0.0,2139.0,0.0,0.0,2139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12 23:00:00+00:00,34.76,1997.0,0.0,1997.0,0.0,0.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 00:00:00+00:00,34.5,1877.0,0.0,1877.0,0.0,0.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 01:00:00+00:00,33.49,1809.0,0.0,1809.0,0.0,0.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 02:00:00+00:00,34.05,1720.0,0.0,1720.0,0.0,0.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 03:00:00+00:00,34.05,1682.0,0.0,1682.0,0.0,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 04:00:00+00:00,34.27,1636.0,0.0,1636.0,0.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 05:00:00+00:00,31.77,1634.0,4.0,1634.0,0.0,0.0,1634.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
2018-05-13 06:00:00+00:00,34.05,1593.0,47.0,1593.0,0.0,0.0,1593.0,0.0,1593.0,47.0,0.0,0.0,47.0,0.0,47.0
2018-05-13 07:00:00+00:00,34.5,1467.0,150.0,1467.0,0.0,0.0,1467.0,0.0,1467.0,150.0,0.0,0.0,150.0,0.0,150.0
2018-05-13 08:00:00+00:00,34.5,1408.0,257.0,1408.0,0.0,0.0,1408.0,0.0,1408.0,257.0,0.0,0.0,257.0,0.0,257.0
2018-05-13 09:00:00+00:00,34.76,1435.0,323.0,1435.0,0.0,0.0,1435.0,0.0,1435.0,323.0,0.0,0.0,323.0,0.0,323.0
2018-05-13 10:00:00+00:00,34.76,1398.0,359.0,1398.0,0.0,0.0,1398.0,0.0,1398.0,359.0,0.0,0.0,359.0,0.0,359.0
2018-05-13 11:00:00+00:00,34.61,1349.0,365.0,1349.0,0.0,0.0,1349.0,0.0,1349.0,365.0,0.0,0.0,365.0,0.0,365.0
2018-05-13 12:00:00+00:00,34.5,1408.0,371.0,1408.0,0.0,0.0,1408.0,0.0,1408.0,371.0,0.0,0.0,371.0,0.0,371.0
2018-05-13 13:00:00+00:00,34.05,1619.0,369.0,1619.0,0.0,0.0,1619.0,0.0,1619.0,369.0,0.0,0.0,369.0,0.0,369.0
2018-05-13 14:00:00+00:00,32.35,1879.0,347.0,1879.0,0.0,0.0,1879.0,0.0,1879.0,347.0,0.0,0.0,347.0,0.0,347.0
2018-05-13 15:00:00+00:00,29.21,2233.0,315.0,2233.0,0.0,0.0,2233.0,0.0,2233.0,315.0,0.0,0.0,315.0,0.0,315.0
2018-05-13 16:00:00+00:00,28.69,2504.0,261.0,2504.0,0.0,0.0,2504.0,0.0,2504.0,261.0,0.0,0.0,261.0,0.0,261.0
2018-05-13 17:00:00+00:00,34.05,2421.0,165.0,2421.0,0.0,0.0,2421.0,0.0,2421.0,165.0,0.0,0.0,165.0,0.0,165.0
2018-05-13 18:00:00+00:00,36.56,2345.0,55.0,2345.0,0.0,0.0,2345.0,0.0,2345.0,55.0,0.0,0.0,55.0,0.0,55.0
2018-05-13 19:00:00+00:00,55.16,2094.0,3.0,2094.0,0.0,0.0,2094.0,0.0,2094.0,3.0,0.0,0.0,3.0,0.0,3.0
2018-05-13 20:00:00+00:00,56.18,1971.0,0.0,1971.0,0.0,0.0,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 21:00:00+00:00,55.02,1850.0,0.0,1850.0,0.0,0.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 22:00:00+00:00,55.62,1761.0,0.0,1761.0,0.0,0.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-13 23:00:00+00:00,50.97,1604.0,0.0,1604.0,0.0,0.0,1604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 00:00:00+00:00,45.73,1719.0,0.0,0.0,0.0,0.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 01:00:00+00:00,44.15,2047.0,0.0,0.0,0.0,0.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 02:00:00+00:00,44.27,2423.0,0.0,0.0,0.0,0.0,2423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 03:00:00+00:00,45.79,2661.0,0.0,0.0,0.0,0.0,2661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 04:00:00+00:00,53.74,2700.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 05:00:00+00:00,54.92,2613.0,4.0,0.0,0.0,0.0,2613.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2018-05-14 06:00:00+00:00,58.01,2434.0,57.0,0.0,0.0,0.0,2434.0,0.0,2434.0,0.0,0.0,0.0,57.0,0.0,57.0
2018-05-14 07:00:00+00:00,55.83,2092.0,151.0,0.0,0.0,0.0,2092.0,0.0,2092.0,0.0,0.0,0.0,151.0,0.0,151.0
2018-05-14 08:00:00+00:00,53.71,1870.0,217.0,0.0,0.0,0.0,1870.0,0.0,1870.0,0.0,0.0,0.0,217.0,0.0,217.0
2018-05-14 09:00:00+00:00,52.62,1824.0,301.0,0.0,0.0,0.0,1824.0,0.0,1824.0,0.0,0.0,0.0,301.0,0.0,301.0
2018-05-14 10:00:00+00:00,53.71,1895.0,347.0,0.0,0.0,0.0,1895.0,0.0,1895.0,0.0,0.0,0.0,347.0,0.0,347.0
2018-05-14 11:00:00+00:00,53.59,1843.0,364.0,0.0,0.0,0.0,1843.0,0.0,1843.0,0.0,0.0,0.0,364.0,0.0,364.0
2018-05-14 12:00:00+00:00,53.71,1882.0,368.0,0.0,0.0,0.0,1882.0,0.0,1882.0,0.0,0.0,0.0,368.0,0.0,368.0
2018-05-14 13:00:00+00:00,52.62,2151.0,351.0,0.0,0.0,0.0,2151.0,0.0,2151.0,0.0,0.0,0.0,351.0,0.0,351.0
2018-05-14 14:00:00+00:00,52.47,2332.0,336.0,0.0,0.0,0.0,2332.0,0.0,2332.0,0.0,0.0,0.0,336.0,0.0,336.0
2018-05-14 15:00:00+00:00,52.49,2392.0,304.0,0.0,0.0,0.0,2392.0,0.0,2392.0,0.0,0.0,0.0,304.0,0.0,304.0
2018-05-14 16:00:00+00:00,52.0,2299.0,239.0,0.0,0.0,0.0,2299.0,0.0,2299.0,0.0,0.0,0.0,239.0,0.0,239.0
2018-05-14 17:00:00+00:00,51.47,2115.0,151.0,0.0,0.0,0.0,2115.0,0.0,2115.0,0.0,0.0,0.0,151.0,0.0,151.0
2018-05-14 18:00:00+00:00,55.0,1890.0,53.0,0.0,0.0,0.0,1890.0,0.0,1890.0,0.0,0.0,0.0,53.0,0.0,53.0
2018-05-14 19:00:00+00:00,57.35,1848.0,3.0,0.0,0.0,0.0,1848.0,0.0,1848.0,0.0,0.0,0.0,3.0,0.0,3.0
2018-05-14 20:00:00+00:00,55.5,1921.0,0.0,0.0,0.0,0.0,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 21:00:00+00:00,51.84,1901.0,0.0,0.0,0.0,0.0,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 22:00:00+00:00,50.12,1766.0,0.0,0.0,0.0,0.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-14 23:00:00+00:00,45.88,1670.0,0.0,0.0,0.0,0.0,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 00:00:00+00:00,40.0,1625.0,0.0,0.0,0.0,0.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 01:00:00+00:00,36.65,1859.0,0.0,0.0,0.0,0.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 02:00:00+00:00,36.6,2146.0,0.0,0.0,0.0,0.0,2146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 03:00:00+00:00,39.98,2155.0,0.0,0.0,0.0,0.0,2155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 04:00:00+00:00,47.5,2195.0,0.0,0.0,0.0,0.0,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 05:00:00+00:00,54.6,2183.0,4.0,0.0,0.0,0.0,2183.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2018-05-15 06:00:00+00:00,58.6,2008.0,60.0,0.0,0.0,0.0,2008.0,0.0,2008.0,0.0,0.0,0.0,60.0,0.0,60.0
2018-05-15 07:00:00+00:00,57.01,1565.0,170.0,0.0,0.0,0.0,1565.0,0.0,1565.0,0.0,0.0,0.0,170.0,0.0,170.0
2018-05-15 08:00:00+00:00,55.0,1135.0,257.0,0.0,0.0,0.0,1135.0,0.0,1135.0,0.0,0.0,0.0,257.0,0.0,257.0
2018-05-15 09:00:00+00:00,54.92,908.0,324.0,0.0,0.0,0.0,908.0,0.0,908.0,0.0,0.0,0.0,324.0,0.0,324.0
2018-05-15 10:00:00+00:00,55.0,782.0,361.0,0.0,0.0,0.0,782.0,0.0,782.0,0.0,0.0,0.0,361.0,0.0,361.0
2018-05-15 11:00:00+00:00,53.87,625.0,382.0,0.0,0.0,0.0,625.0,0.0,625.0,0.0,0.0,0.0,382.0,0.0,382.0
2018-05-15 12:00:00+00:00,52.47,545.0,386.0,0.0,0.0,0.0,545.0,0.0,545.0,0.0,0.0,0.0,386.0,0.0,386.0
2018-05-15 13:00:00+00:00,51.37,552.0,380.0,0.0,0.0,0.0,552.0,0.0,552.0,0.0,0.0,0.0,380.0,0.0,380.0
2018-05-15 14:00:00+00:00,50.63,636.0,355.0,0.0,0.0,0.0,636.0,0.0,636.0,0.0,0.0,0.0,355.0,0.0,355.0
2018-05-15 15:00:00+00:00,50.0,726.0,317.0,0.0,0.0,0.0,726.0,0.0,726.0,0.0,0.0,0.0,317.0,0.0,317.0
2018-05-15 16:00:00+00:00,47.9,892.0,255.0,0.0,0.0,0.0,892.0,0.0,892.0,0.0,0.0,0.0,255.0,0.0,255.0
2018-05-15 17:00:00+00:00,50.0,946.0,162.0,0.0,0.0,0.0,946.0,0.0,946.0,0.0,0.0,0.0,162.0,0.0,162.0
2018-05-15 18:00:00+00:00,52.0,1018.0,56.0,0.0,0.0,0.0,1018.0,0.0,1018.0,0.0,0.0,0.0,56.0,0.0,56.0
2018-05-15 19:00:00+00:00,56.16,1120.0,4.0,0.0,0.0,0.0,1120.0,0.0,1120.0,0.0,0.0,0.0,4.0,0.0,4.0
2018-05-15 20:00:00+00:00,52.49,1190.0,0.0,0.0,0.0,0.0,1190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 21:00:00+00:00,47.76,1194.0,0.0,0.0,0.0,0.0,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 22:00:00+00:00,46.76,1237.0,0.0,0.0,0.0,0.0,1237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-15 23:00:00+00:00,40.0,1329.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 00:00:00+00:00,38.2,1638.0,0.0,0.0,0.0,0.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 01:00:00+00:00,36.87,1954.0,0.0,0.0,0.0,0.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 02:00:00+00:00,38.0,2058.0,0.0,0.0,0.0,0.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 03:00:00+00:00,39.9,2112.0,0.0,0.0,0.0,0.0,2112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 04:00:00+00:00,46.78,2184.0,0.0,0.0,0.0,0.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-16 05:00:00+00:00,55.01,2242.0,5.0,0.0,0.0,0.0,2242.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2018-05-16 06:00:00+00:00,57.67,2105.0,61.0,0.0,0.0,0.0,2105.0,0.0,2105.0,0.0,0.0,0.0,61.0,0.0,61.0
2018-05-16 07:00:00+00:00,57.12,1771.0,168.0,0.0,0.0,0.0,1771.0,0.0,1771.0,0.0,0.0,0.0,168.0,0.0,168.0
2018-05-16 08:00:00+00:00,55.55,1360.0,250.0,0.0,0.0,0.0,1360.0,0.0,1360.0,0.0,0.0,0.0,250.0,0.0,250.0
2018-05-16 09:00:00+00:00,56.23,962.0,313.0,0.0,0.0,0.0,962.0,0.0,962.0,0.0,0.0,0.0,313.0,0.0,313.0
2018-05-16 10:00:00+00:00,56.97,713.0,351.0,0.0,0.0,0.0,713.0,0.0,713.0,0.0,0.0,0.0,351.0,0.0,351.0
2018-05-16 11:00:00+00:00,56.97,594.0,367.0,0.0,0.0,0.0,594.0,0.0,594.0,0.0,0.0,0.0,367.0,0.0,367.0
2018-05-16 12:00:00+00:00,56.23,549.0,371.0,0.0,0.0,0.0,549.0,0.0,549.0,0.0,0.0,0.0,371.0,0.0,371.0
2018-05-16 13:00:00+00:00,56.4,478.0,359.0,0.0,0.0,0.0,478.0,0.0,478.0,0.0,0.0,0.0,359.0,0.0,359.0
2018-05-16 14:00:00+00:00,56.4,382.0,330.0,0.0,0.0,0.0,382.0,0.0,382.0,0.0,0.0,0.0,330.0,0.0,330.0
2018-05-16 15:00:00+00:00,56.35,405.0,278.0,0.0,0.0,0.0,405.0,0.0,405.0,0.0,0.0,0.0,278.0,0.0,278.0
2018-05-16 16:00:00+00:00,55.23,423.0,218.0,0.0,0.0,0.0,423.0,0.0,423.0,0.0,0.0,0.0,218.0,0.0,218.0
2018-05-16 17:00:00+00:00,54.5,455.0,143.0,0.0,0.0,0.0,455.0,0.0,455.0,0.0,0.0,0.0,143.0,0.0,143.0
