,price,solar,wind,Forecasted Load,Actual Load,Residual Load,Imbalance Long,Imbalance Short,gas,oil,ets,gas_with_ets,emissions
2019-12-20 04:00:00+00:00,2.3,0.0,0.7464285714285714,4907.0,4698.5,811.0999999999999,-11.41,19.49,1.9962902524138,60.48887078480055,24.18159090909091,3.274488174580709,0.04546073051930028
2019-12-20 05:00:00+00:00,2.3,0.0,0.7237903225806451,5060.0,4788.2,1018.6999999999998,-11.87,19.43,1.9958225105718888,60.47721755632791,24.18130681818182,3.274005416174707,0.04656519283516705
2019-12-20 06:00:00+00:00,10.5,0.0,0.7272657450076805,5567.0,5179.9,1392.2999999999995,1.15,24.15,1.9953547687299775,60.46556432785527,24.18102272727273,3.273522657768705,0.050221262067040195
2019-12-20 07:00:00+00:00,20.0,0.0,0.7271505376344086,6312.0,5677.0,1890.0,15.44,26.11,1.9948870268880667,60.45391109938263,24.180738636363635,3.2730398993627032,0.05461203022462521
2019-12-20 08:00:00+00:00,23.85,0.0012064343163538875,0.7288594470046084,7079.0,6528.2,2731.4,20.62,27.88,1.994419285046156,60.44225787090999,24.180454545454545,3.2725571409567014,0.05515673946919693
2019-12-20 09:00:00+00:00,24.51,0.009115281501340482,0.7204493087557603,7416.0,7112.3,3353.4,15.65,37.63,1.9939515432042447,60.43060464243735,24.18017045454545,3.2720743825506995,0.054958269138624796
2019-12-20 10:00:00+00:00,24.18,0.026943699731903487,0.7445852534562213,7442.0,7321.1,3423.2,21.87,27.45,1.9934838013623335,60.41895141396472,24.179886363636363,3.271591624144697,0.053040562517859144
2019-12-20 11:00:00+00:00,23.29,0.03485254691689008,0.7732334869431644,7396.0,7511.8,3458.8,21.27,26.93,1.9930160595204227,60.40729818549208,24.179602272727276,3.2711088657386957,0.050607834440668256
2019-12-20 12:00:00+00:00,23.01,0.05844504021447721,0.7998463901689709,7188.0,7448.2,3238.999999999999,20.58,25.62,1.992548317678512,60.39564495701944,24.179318181818186,3.270626107332693,0.04904733428668411
2019-12-20 13:00:00+00:00,21.78,0.05723860589812333,0.772926267281106,7135.0,7256.9,3188.8,21.27,22.37,1.9920805758366007,60.3839917285468,24.17903409090909,3.270143348926692,0.05020291517427708
2019-12-20 14:00:00+00:00,22.5,0.037399463806970505,0.7619815668202765,7208.0,7372.8,3376.5000000000005,21.37,23.87,1.9916128339946897,60.37233850007416,24.17875,3.269660590520689,0.05103701756649161
2019-12-20 15:00:00+00:00,23.04,0.017292225201072386,0.7504224270353302,7188.0,7330.9,3409.8,21.69,24.94,1.991145092152779,60.360685271601525,24.17846590909091,3.269177832114688,0.05208190101136584
2019-12-20 16:00:00+00:00,24.38,0.0028150134048257375,0.6997503840245776,7150.0,7215.2,3568.8,23.41,25.75,1.990677350310868,60.34903204312889,24.17818181818182,3.268695073708686,0.05586888022499518
2019-12-20 17:00:00+00:00,27.37,0.0,0.7153609831029186,7434.0,7274.7,3549.1,23.08,33.04,1.990209608468957,60.33737881465625,24.17789772727273,3.268212315302684,0.05655260020587961
2019-12-20 18:00:00+00:00,30.0,0.0,0.7664170506912442,7716.0,7405.3,3413.8,27.61,33.01,1.9897418666270457,60.325725586183616,24.17761363636364,3.2677295568966827,0.054934303876578404
2019-12-20 19:00:00+00:00,32.51,0.0,0.7828341013824884,7735.0,7439.5,3362.5,32.7,32.3,1.9892741247851349,60.31407235771098,24.177329545454548,3.2672467984906803,0.05534781216296761
2019-12-20 20:00:00+00:00,27.99,0.0,0.771831797235023,7554.0,7246.4,3226.7,28.01,27.97,1.988806382943224,60.30241912923834,24.177045454545453,3.266764040084678,0.05379887287465292
2019-12-20 21:00:00+00:00,24.51,0.0,0.7137672811059909,7227.0,6874.8,3157.5,19.13,30.43,1.9883386411013129,60.2907659007657,24.176761363636363,3.266281281678676,0.05575866638312256
2019-12-20 22:00:00+00:00,17.0,0.0,0.6918202764976958,6891.0,6515.7,2912.7,12.75,21.38,1.9878708992594016,60.27911267229306,24.176477272727272,3.2657985232726743,0.05345621391152221
2019-12-20 23:00:00+00:00,2.38,0.0,0.667741935483871,5756.0,5972.5,2494.9,1.99,2.79,1.9874031574174909,60.26745944382043,24.17619318181818,3.2653157648666724,0.047662811725606616
2019-12-21 00:00:00+00:00,2.3,0.0,0.679473886328725,5496.0,5443.7,1905.0,0.78,3.84,1.98693541557558,60.25580621534779,24.17590909090909,3.2648330064606705,0.04788884740696534
2019-12-21 01:00:00+00:00,2.3,0.0,0.6954301075268817,5100.0,5047.5,1425.6999999999998,0.8,3.88,1.9864676737336688,60.24415298687515,24.175625,3.2643502480546687,0.047692120658450174
2019-12-21 02:00:00+00:00,2.3,0.0,0.7306835637480799,4734.0,4774.5,969.1,-1.2,6.34,1.9859999318917576,60.23249975840251,24.17534090909091,3.263867489648667,0.04620510579888303
2019-12-21 03:00:00+00:00,0.28,0.0,0.7852342549923195,4574.0,4647.7,558.1999999999998,-1.36,1.95,1.9855321900498468,60.22084652992987,24.17505681818182,3.263384731242665,0.042270703765175145
2019-12-21 04:00:00+00:00,0.01,0.0,0.8182411674347158,4604.0,4570.1,308.7000000000007,-7.65,8.07,1.985064448207936,60.20919330145723,24.174772727272728,3.262901972836663,0.04041817338253745
