,price,solar,wind
2016-02-23 03:00:00+00:00,17.83,0.0,1758.0
2016-02-23 04:00:00+00:00,20.96,0.0,1788.0
2016-02-23 05:00:00+00:00,27.32,0.0,1707.0
2016-02-23 06:00:00+00:00,34.67,0.0,1650.0
2016-02-23 07:00:00+00:00,37.8,7.0,1494.0
2016-02-23 08:00:00+00:00,40.16,55.0,1126.0
2016-02-23 09:00:00+00:00,40.69,123.0,787.0
2016-02-23 10:00:00+00:00,35.0,163.0,608.0
2016-02-23 11:00:00+00:00,35.15,182.0,478.0
2016-02-23 12:00:00+00:00,33.83,217.0,397.0
2016-02-23 13:00:00+00:00,32.52,226.0,478.0
2016-02-23 14:00:00+00:00,32.5,229.0,619.0
2016-02-23 15:00:00+00:00,32.5,197.0,731.0
2016-02-23 16:00:00+00:00,32.5,156.0,755.0
2016-02-23 17:00:00+00:00,36.75,48.0,755.0
2016-02-23 18:00:00+00:00,43.9,0.0,664.0
2016-02-23 19:00:00+00:00,47.33,0.0,588.0
2016-02-23 20:00:00+00:00,45.03,0.0,522.0
2016-02-23 21:00:00+00:00,37.5,0.0,473.0
2016-02-23 22:00:00+00:00,32.5,0.0,603.0
2016-02-23 23:00:00+00:00,28.69,0.0,909.0
2016-02-24 00:00:00+00:00,22.8,0.0,1116.0
2016-02-24 01:00:00+00:00,22.17,0.0,1251.0
2016-02-24 02:00:00+00:00,18.3,0.0,1374.0
2016-02-24 03:00:00+00:00,17.82,0.0,1474.0
2016-02-24 04:00:00+00:00,20.76,0.0,1494.0
2016-02-24 05:00:00+00:00,24.39,0.0,1442.0
2016-02-24 06:00:00+00:00,33.69,0.0,1421.0
2016-02-24 07:00:00+00:00,35.11,4.0,1584.0
2016-02-24 08:00:00+00:00,39.0,55.0,1849.0
2016-02-24 09:00:00+00:00,37.0,114.0,2043.0
2016-02-24 10:00:00+00:00,33.84,114.0,2241.0
2016-02-24 11:00:00+00:00,32.5,136.0,2216.0
2016-02-24 12:00:00+00:00,30.0,116.0,2403.0
2016-02-24 13:00:00+00:00,27.4,115.0,2775.0
2016-02-24 14:00:00+00:00,24.0,121.0,2786.0
2016-02-24 15:00:00+00:00,27.75,85.0,2930.0
2016-02-24 16:00:00+00:00,32.5,66.0,2774.0
2016-02-24 17:00:00+00:00,40.0,25.0,2716.0
2016-02-24 18:00:00+00:00,45.02,0.0,2624.0
2016-02-24 19:00:00+00:00,38.95,0.0,2697.0
2016-02-24 20:00:00+00:00,35.51,0.0,2864.0
2016-02-24 21:00:00+00:00,32.79,0.0,2855.0
2016-02-24 22:00:00+00:00,30.17,0.0,2794.0
2016-02-24 23:00:00+00:00,24.04,0.0,2708.0
2016-02-25 00:00:00+00:00,22.0,0.0,2532.0
2016-02-25 01:00:00+00:00,16.69,0.0,2390.0
2016-02-25 02:00:00+00:00,11.0,0.0,2259.0
2016-02-25 03:00:00+00:00,9.05,0.0,2209.0
2016-02-25 04:00:00+00:00,12.4,0.0,2123.0
2016-02-25 05:00:00+00:00,21.87,0.0,2099.0
2016-02-25 06:00:00+00:00,27.0,0.0,1860.0
2016-02-25 07:00:00+00:00,32.0,14.0,1670.0
2016-02-25 08:00:00+00:00,33.27,96.0,1714.0
2016-02-25 09:00:00+00:00,32.12,169.0,1624.0
2016-02-25 10:00:00+00:00,30.44,188.0,1474.0
2016-02-25 11:00:00+00:00,30.07,181.0,1269.0
2016-02-25 12:00:00+00:00,27.59,169.0,1074.0
2016-02-25 13:00:00+00:00,25.0,152.0,1061.0
2016-02-25 14:00:00+00:00,24.78,152.0,1056.0
2016-02-25 15:00:00+00:00,25.39,137.0,1135.0
2016-02-25 16:00:00+00:00,30.0,100.0,1150.0
2016-02-25 17:00:00+00:00,32.6,38.0,1190.0
2016-02-25 18:00:00+00:00,47.0,1.0,1260.0
2016-02-25 19:00:00+00:00,40.7,0.0,1402.0
2016-02-25 20:00:00+00:00,33.0,0.0,1341.0
2016-02-25 21:00:00+00:00,31.0,0.0,1245.0
2016-02-25 22:00:00+00:00,27.09,0.0,1189.0
2016-02-25 23:00:00+00:00,25.44,0.0,1316.0
2016-02-26 00:00:00+00:00,23.0,0.0,1407.0
2016-02-26 01:00:00+00:00,21.11,0.0,1505.0
2016-02-26 02:00:00+00:00,20.0,0.0,1552.0
2016-02-26 03:00:00+00:00,20.0,0.0,1715.0
2016-02-26 04:00:00+00:00,22.0,0.0,2162.0
2016-02-26 05:00:00+00:00,27.35,0.0,2312.0
2016-02-26 06:00:00+00:00,30.21,0.0,2348.0
2016-02-26 07:00:00+00:00,25.44,2.0,2769.0
2016-02-26 08:00:00+00:00,33.48,16.0,2939.0
2016-02-26 09:00:00+00:00,32.6,38.0,2641.0
2016-02-26 10:00:00+00:00,29.5,39.0,2607.0
2016-02-26 11:00:00+00:00,27.57,35.0,2208.0
2016-02-26 12:00:00+00:00,25.06,38.0,2227.0
2016-02-26 13:00:00+00:00,24.0,49.0,2660.0
2016-02-26 14:00:00+00:00,21.98,60.0,2757.0
2016-02-26 15:00:00+00:00,21.0,103.0,2742.0
2016-02-26 16:00:00+00:00,21.19,103.0,2962.0
2016-02-26 17:00:00+00:00,21.26,29.0,2847.0
2016-02-26 18:00:00+00:00,31.0,1.0,2747.0
2016-02-26 19:00:00+00:00,31.18,0.0,2765.0
2016-02-26 20:00:00+00:00,26.35,0.0,2899.0
2016-02-26 21:00:00+00:00,21.92,0.0,2954.0
2016-02-26 22:00:00+00:00,15.0,0.0,2998.0
2016-02-26 23:00:00+00:00,6.5,0.0,2980.0
2016-02-27 00:00:00+00:00,5.1,0.0,3040.0
2016-02-27 01:00:00+00:00,5.09,0.0,2748.0
2016-02-27 02:00:00+00:00,5.0,0.0,2614.0
2016-02-27 03:00:00+00:00,4.0,0.0,2411.0
2016-02-27 04:00:00+00:00,4.0,0.0,2378.0
2016-02-27 05:00:00+00:00,4.0,0.0,2246.0
2016-02-27 06:00:00+00:00,4.0,0.0,2226.0
2016-02-27 07:00:00+00:00,5.0,10.0,2114.0
2016-02-27 08:00:00+00:00,5.59,84.0,2037.0
2016-02-27 09:00:00+00:00,7.6,161.0,2091.0
2016-02-27 10:00:00+00:00,6.5,200.0,2152.0
2016-02-27 11:00:00+00:00,5.59,247.0,2267.0
2016-02-27 12:00:00+00:00,5.4,256.0,2485.0
2016-02-27 13:00:00+00:00,5.1,260.0,2792.0
2016-02-27 14:00:00+00:00,4.0,241.0,2953.0
2016-02-27 15:00:00+00:00,4.0,203.0,3124.0
2016-02-27 16:00:00+00:00,4.0,155.0,3150.0
2016-02-27 17:00:00+00:00,5.0,63.0,3168.0
2016-02-27 18:00:00+00:00,8.7,1.0,3093.0
2016-02-27 19:00:00+00:00,10.5,0.0,3068.0
2016-02-27 20:00:00+00:00,10.5,0.0,3024.0
2016-02-27 21:00:00+00:00,8.44,0.0,2943.0
2016-02-27 22:00:00+00:00,5.4,0.0,2883.0
2016-02-27 23:00:00+00:00,8.0,0.0,3018.0
2016-02-28 00:00:00+00:00,5.09,0.0,3001.0
2016-02-28 01:00:00+00:00,4.0,0.0,2788.0
2016-02-28 02:00:00+00:00,4.0,0.0,2737.0
2016-02-28 03:00:00+00:00,3.35,0.0,2850.0
2016-02-28 04:00:00+00:00,3.35,0.0,2890.0
2016-02-28 05:00:00+00:00,3.35,0.0,2839.0
2016-02-28 06:00:00+00:00,4.0,0.0,2707.0
2016-02-28 07:00:00+00:00,4.0,21.0,2706.0
2016-02-28 08:00:00+00:00,5.0,147.0,2628.0
2016-02-28 09:00:00+00:00,6.5,238.0,2601.0
2016-02-28 10:00:00+00:00,6.5,282.0,2600.0
2016-02-28 11:00:00+00:00,5.59,310.0,2572.0
2016-02-28 12:00:00+00:00,5.5,327.0,2674.0
2016-02-28 13:00:00+00:00,5.1,303.0,2747.0
2016-02-28 14:00:00+00:00,4.1,269.0,2915.0
2016-02-28 15:00:00+00:00,4.0,226.0,3122.0
2016-02-28 16:00:00+00:00,5.0,164.0,3289.0
2016-02-28 17:00:00+00:00,6.5,61.0,3260.0
2016-02-28 18:00:00+00:00,11.6,2.0,3211.0
2016-02-28 19:00:00+00:00,15.1,0.0,3124.0
2016-02-28 20:00:00+00:00,17.3,0.0,3108.0
2016-02-28 21:00:00+00:00,13.3,0.0,3030.0
2016-02-28 22:00:00+00:00,10.1,0.0,2927.0
2016-02-28 23:00:00+00:00,13.8,0.0,2771.0
2016-02-29 00:00:00+00:00,8.5,0.0,2587.0
2016-02-29 01:00:00+00:00,6.0,0.0,2411.0
2016-02-29 02:00:00+00:00,5.1,0.0,2389.0
2016-02-29 03:00:00+00:00,5.1,0.0,2432.0
2016-02-29 04:00:00+00:00,6.0,0.0,2469.0
2016-02-29 05:00:00+00:00,12.4,0.0,2367.0
2016-02-29 06:00:00+00:00,22.12,0.0,2186.0
2016-02-29 07:00:00+00:00,25.15,28.0,2052.0
2016-02-29 08:00:00+00:00,27.0,159.0,1787.0
2016-02-29 09:00:00+00:00,27.0,267.0,1414.0
2016-02-29 10:00:00+00:00,22.19,330.0,1097.0
2016-02-29 11:00:00+00:00,21.21,360.0,1088.0
2016-02-29 12:00:00+00:00,21.69,370.0,1005.0
2016-02-29 13:00:00+00:00,21.0,370.0,935.0
2016-02-29 14:00:00+00:00,18.13,352.0,1021.0
2016-02-29 15:00:00+00:00,20.0,307.0,1156.0
2016-02-29 16:00:00+00:00,19.5,229.0,1097.0
2016-02-29 17:00:00+00:00,27.15,93.0,960.0
2016-02-29 18:00:00+00:00,42.78,3.0,935.0
2016-02-29 19:00:00+00:00,40.0,0.0,952.0
2016-02-29 20:00:00+00:00,36.71,0.0,961.0
2016-02-29 21:00:00+00:00,33.07,0.0,862.0
2016-02-29 22:00:00+00:00,25.15,0.0,760.0
2016-02-29 23:00:00+00:00,25.0,0.0,776.0
2016-03-01 00:00:00+00:00,20.0,0.0,682.0
2016-03-01 01:00:00+00:00,18.35,0.0,768.0
2016-03-01 02:00:00+00:00,18.35,0.0,723.0
2016-03-01 03:00:00+00:00,19.1,0.0,490.0
2016-03-01 04:00:00+00:00,20.0,0.0,401.0
2016-03-01 05:00:00+00:00,25.01,0.0,407.0
2016-03-01 06:00:00+00:00,33.26,0.0,486.0
2016-03-01 07:00:00+00:00,39.15,30.0,583.0
2016-03-01 08:00:00+00:00,41.76,161.0,469.0
2016-03-01 09:00:00+00:00,37.99,263.0,419.0
2016-03-01 10:00:00+00:00,35.96,318.0,322.0
2016-03-01 11:00:00+00:00,33.16,349.0,233.0
2016-03-01 12:00:00+00:00,33.0,358.0,309.0
2016-03-01 13:00:00+00:00,30.35,354.0,390.0
2016-03-01 14:00:00+00:00,29.39,337.0,342.0
2016-03-01 15:00:00+00:00,26.48,294.0,388.0
2016-03-01 16:00:00+00:00,26.95,217.0,689.0
2016-03-01 17:00:00+00:00,31.75,89.0,983.0
2016-03-01 18:00:00+00:00,37.24,3.0,1216.0
2016-03-01 19:00:00+00:00,37.24,0.0,1334.0
2016-03-01 20:00:00+00:00,33.79,0.0,1433.0
2016-03-01 21:00:00+00:00,30.75,0.0,1524.0
2016-03-01 22:00:00+00:00,23.05,0.0,1471.0
2016-03-01 23:00:00+00:00,23.3,0.0,1455.0
2016-03-02 00:00:00+00:00,18.35,0.0,1526.0
2016-03-02 01:00:00+00:00,14.13,0.0,1723.0
2016-03-02 02:00:00+00:00,13.54,0.0,1864.0
2016-03-02 03:00:00+00:00,13.94,0.0,2027.0
2016-03-02 04:00:00+00:00,15.88,0.0,2040.0
2016-03-02 05:00:00+00:00,20.69,0.0,2004.0
2016-03-02 06:00:00+00:00,26.4,0.0,2172.0
2016-03-02 07:00:00+00:00,28.67,15.0,2204.0
2016-03-02 08:00:00+00:00,30.25,92.0,2011.0
2016-03-02 09:00:00+00:00,30.0,183.0,1997.0
2016-03-02 10:00:00+00:00,28.0,245.0,1852.0
2016-03-02 11:00:00+00:00,27.43,299.0,1754.0
2016-03-02 12:00:00+00:00,26.0,320.0,1902.0
2016-03-02 13:00:00+00:00,20.1,318.0,2142.0
2016-03-02 14:00:00+00:00,17.4,301.0,2445.0
2016-03-02 15:00:00+00:00,15.0,248.0,2553.0
2016-03-02 16:00:00+00:00,16.99,167.0,2568.0
2016-03-02 17:00:00+00:00,24.5,64.0,2542.0
2016-03-02 18:00:00+00:00,30.69,2.0,2622.0
2016-03-02 19:00:00+00:00,31.0,0.0,2655.0
2016-03-02 20:00:00+00:00,28.75,0.0,2700.0
2016-03-02 21:00:00+00:00,28.0,0.0,2593.0
2016-03-02 22:00:00+00:00,24.13,0.0,2489.0
2016-03-02 23:00:00+00:00,21.19,0.0,2476.0
2016-03-03 00:00:00+00:00,19.5,0.0,2468.0
2016-03-03 01:00:00+00:00,17.99,0.0,2519.0
2016-03-03 02:00:00+00:00,17.49,0.0,2611.0
2016-03-03 03:00:00+00:00,17.72,0.0,2846.0
2016-03-03 04:00:00+00:00,18.1,0.0,2927.0
2016-03-03 05:00:00+00:00,21.75,0.0,2788.0
2016-03-03 06:00:00+00:00,26.0,0.0,2871.0
2016-03-03 07:00:00+00:00,29.69,29.0,2978.0
2016-03-03 08:00:00+00:00,31.86,150.0,2727.0
2016-03-03 09:00:00+00:00,30.0,247.0,2225.0
2016-03-03 10:00:00+00:00,28.69,313.0,1654.0
2016-03-03 11:00:00+00:00,27.3,348.0,1246.0
2016-03-03 12:00:00+00:00,25.56,357.0,1126.0
2016-03-03 13:00:00+00:00,22.0,354.0,1118.0
2016-03-03 14:00:00+00:00,20.32,337.0,1118.0
2016-03-03 15:00:00+00:00,20.32,294.0,1164.0
2016-03-03 16:00:00+00:00,22.18,219.0,1283.0
2016-03-03 17:00:00+00:00,27.67,89.0,1457.0
2016-03-03 18:00:00+00:00,37.13,3.0,1596.0
2016-03-03 19:00:00+00:00,37.13,0.0,1502.0
2016-03-03 20:00:00+00:00,33.0,0.0,1456.0
2016-03-03 21:00:00+00:00,32.62,0.0,1559.0
2016-03-03 22:00:00+00:00,28.78,0.0,1665.0
2016-03-03 23:00:00+00:00,27.05,0.0,1760.0
2016-03-04 00:00:00+00:00,23.94,0.0,1841.0
2016-03-04 01:00:00+00:00,20.0,0.0,1981.0
2016-03-04 02:00:00+00:00,19.19,0.0,2266.0
2016-03-04 03:00:00+00:00,17.63,0.0,2528.0
2016-03-04 04:00:00+00:00,18.1,0.0,2551.0
2016-03-04 05:00:00+00:00,20.0,0.0,2534.0
2016-03-04 06:00:00+00:00,25.56,0.0,2534.0
2016-03-04 07:00:00+00:00,33.97,16.0,2602.0
2016-03-04 08:00:00+00:00,33.48,68.0,2716.0
2016-03-04 09:00:00+00:00,32.03,98.0,2779.0
2016-03-04 10:00:00+00:00,25.0,120.0,2992.0
2016-03-04 11:00:00+00:00,20.01,136.0,3248.0
2016-03-04 12:00:00+00:00,17.0,153.0,3465.0
2016-03-04 13:00:00+00:00,12.3,147.0,3672.0
2016-03-04 14:00:00+00:00,10.94,123.0,3889.0
2016-03-04 15:00:00+00:00,10.5,98.0,4014.0
2016-03-04 16:00:00+00:00,10.7,61.0,4027.0
2016-03-04 17:00:00+00:00,12.4,23.0,4003.0
2016-03-04 18:00:00+00:00,19.0,2.0,3935.0
2016-03-04 19:00:00+00:00,21.0,0.0,3937.0
2016-03-04 20:00:00+00:00,20.0,0.0,3767.0
2016-03-04 21:00:00+00:00,14.1,0.0,3549.0
2016-03-04 22:00:00+00:00,12.2,0.0,3442.0
2016-03-04 23:00:00+00:00,10.6,0.0,3227.0
2016-03-05 00:00:00+00:00,8.19,0.0,3066.0
2016-03-05 01:00:00+00:00,5.0,0.0,2929.0
2016-03-05 02:00:00+00:00,4.5,0.0,2747.0
2016-03-05 03:00:00+00:00,4.5,0.0,2633.0
2016-03-05 04:00:00+00:00,5.0,0.0,2531.0
2016-03-05 05:00:00+00:00,7.2,0.0,2380.0
2016-03-05 06:00:00+00:00,8.34,0.0,2385.0
2016-03-05 07:00:00+00:00,10.5,28.0,2341.0
2016-03-05 08:00:00+00:00,11.9,135.0,2268.0
2016-03-05 09:00:00+00:00,12.19,224.0,2186.0
2016-03-05 10:00:00+00:00,10.9,244.0,2376.0
2016-03-05 11:00:00+00:00,10.0,211.0,2543.0
2016-03-05 12:00:00+00:00,10.0,231.0,2538.0
2016-03-05 13:00:00+00:00,10.0,219.0,2796.0
2016-03-05 14:00:00+00:00,8.1,214.0,2885.0
2016-03-05 15:00:00+00:00,7.69,213.0,3041.0
2016-03-05 16:00:00+00:00,8.44,147.0,3255.0
2016-03-05 17:00:00+00:00,8.19,70.0,3164.0
2016-03-05 18:00:00+00:00,14.0,2.0,3030.0
2016-03-05 19:00:00+00:00,20.0,0.0,2917.0
2016-03-05 20:00:00+00:00,20.69,0.0,2785.0
2016-03-05 21:00:00+00:00,18.69,0.0,2700.0
2016-03-05 22:00:00+00:00,12.4,0.0,2551.0
2016-03-05 23:00:00+00:00,20.0,0.0,2365.0
2016-03-06 00:00:00+00:00,12.4,0.0,2139.0
2016-03-06 01:00:00+00:00,10.85,0.0,2045.0
2016-03-06 02:00:00+00:00,10.0,0.0,2017.0
2016-03-06 03:00:00+00:00,9.6,0.0,1938.0
2016-03-06 04:00:00+00:00,9.7,0.0,1938.0
2016-03-06 05:00:00+00:00,10.0,0.0,1837.0
2016-03-06 06:00:00+00:00,10.0,0.0,1816.0
2016-03-06 07:00:00+00:00,10.44,39.0,1753.0
2016-03-06 08:00:00+00:00,11.3,168.0,1625.0
2016-03-06 09:00:00+00:00,11.19,262.0,1591.0
2016-03-06 10:00:00+00:00,10.6,303.0,1572.0
2016-03-06 11:00:00+00:00,10.0,316.0,1624.0
2016-03-06 12:00:00+00:00,10.44,297.0,1712.0
2016-03-06 13:00:00+00:00,10.6,264.0,1785.0
2016-03-06 14:00:00+00:00,8.5,233.0,1942.0
2016-03-06 15:00:00+00:00,7.94,178.0,2165.0
2016-03-06 16:00:00+00:00,9.7,130.0,2365.0
2016-03-06 17:00:00+00:00,9.6,73.0,2524.0
2016-03-06 18:00:00+00:00,20.01,3.0,2560.0
2016-03-06 19:00:00+00:00,25.69,0.0,2544.0
2016-03-06 20:00:00+00:00,26.1,0.0,2518.0
2016-03-06 21:00:00+00:00,24.69,0.0,2564.0
2016-03-06 22:00:00+00:00,15.4,0.0,2883.0
2016-03-06 23:00:00+00:00,24.01,0.0,3107.0
2016-03-07 00:00:00+00:00,19.99,0.0,3281.0
2016-03-07 01:00:00+00:00,13.1,0.0,3555.0
2016-03-07 02:00:00+00:00,12.1,0.0,3689.0
2016-03-07 03:00:00+00:00,11.9,0.0,3772.0
2016-03-07 04:00:00+00:00,13.6,0.0,3932.0
2016-03-07 05:00:00+00:00,24.01,0.0,3898.0
2016-03-07 06:00:00+00:00,14.1,0.0,3928.0
2016-03-07 07:00:00+00:00,20.61,11.0,3798.0
2016-03-07 08:00:00+00:00,26.61,63.0,3790.0
2016-03-07 09:00:00+00:00,28.69,150.0,3870.0
2016-03-07 10:00:00+00:00,27.69,239.0,4079.0
2016-03-07 11:00:00+00:00,26.4,283.0,4063.0
2016-03-07 12:00:00+00:00,24.01,299.0,3996.0
2016-03-07 13:00:00+00:00,22.26,286.0,3888.0
2016-03-07 14:00:00+00:00,19.71,260.0,3625.0
2016-03-07 15:00:00+00:00,18.35,223.0,3416.0
2016-03-07 16:00:00+00:00,21.0,181.0,3247.0
2016-03-07 17:00:00+00:00,23.6,79.0,3268.0
2016-03-07 18:00:00+00:00,28.69,4.0,3167.0
2016-03-07 19:00:00+00:00,32.0,0.0,2974.0
2016-03-07 20:00:00+00:00,32.0,0.0,2901.0
2016-03-07 21:00:00+00:00,26.61,0.0,2705.0
2016-03-07 22:00:00+00:00,24.0,0.0,2626.0
2016-03-07 23:00:00+00:00,21.53,0.0,2364.0
2016-03-08 00:00:00+00:00,20.78,0.0,2189.0
2016-03-08 01:00:00+00:00,18.31,0.0,2031.0
2016-03-08 02:00:00+00:00,17.2,0.0,1829.0
2016-03-08 03:00:00+00:00,19.53,0.0,1681.0
2016-03-08 04:00:00+00:00,21.28,0.0,1714.0
2016-03-08 05:00:00+00:00,23.0,0.0,1841.0
2016-03-08 06:00:00+00:00,30.0,0.0,1975.0
2016-03-08 07:00:00+00:00,32.69,38.0,1754.0
2016-03-08 08:00:00+00:00,35.65,172.0,1354.0
2016-03-08 09:00:00+00:00,33.98,276.0,1032.0
2016-03-08 10:00:00+00:00,32.74,326.0,787.0
2016-03-08 11:00:00+00:00,30.0,355.0,972.0
2016-03-08 12:00:00+00:00,31.32,359.0,1038.0
2016-03-08 13:00:00+00:00,27.6,359.0,1022.0
2016-03-08 14:00:00+00:00,26.0,332.0,861.0
2016-03-08 15:00:00+00:00,26.0,272.0,872.0
2016-03-08 16:00:00+00:00,28.35,181.0,1094.0
2016-03-08 17:00:00+00:00,33.63,91.0,1144.0
2016-03-08 18:00:00+00:00,49.89,4.0,926.0
2016-03-08 19:00:00+00:00,48.48,0.0,962.0
2016-03-08 20:00:00+00:00,47.33,0.0,1058.0
2016-03-08 21:00:00+00:00,35.13,0.0,955.0
2016-03-08 22:00:00+00:00,28.21,0.0,751.0
2016-03-08 23:00:00+00:00,27.51,0.0,654.0
2016-03-09 00:00:00+00:00,24.1,0.0,819.0
2016-03-09 01:00:00+00:00,20.94,0.0,1140.0
2016-03-09 02:00:00+00:00,20.08,0.0,1617.0
2016-03-09 03:00:00+00:00,20.0,0.0,1877.0
2016-03-09 04:00:00+00:00,19.69,0.0,2073.0
2016-03-09 05:00:00+00:00,21.63,0.0,2278.0
2016-03-09 06:00:00+00:00,23.6,0.0,2663.0
2016-03-09 07:00:00+00:00,24.1,28.0,2925.0
2016-03-09 08:00:00+00:00,26.69,66.0,3185.0
2016-03-09 09:00:00+00:00,27.0,123.0,3257.0
2016-03-09 10:00:00+00:00,24.5,185.0,3389.0
2016-03-09 11:00:00+00:00,22.58,165.0,3552.0
2016-03-09 12:00:00+00:00,21.12,158.0,3580.0
2016-03-09 13:00:00+00:00,18.69,145.0,3534.0
2016-03-09 14:00:00+00:00,13.71,123.0,3618.0
2016-03-09 15:00:00+00:00,12.1,81.0,3495.0
2016-03-09 16:00:00+00:00,12.4,58.0,3324.0
2016-03-09 17:00:00+00:00,15.94,23.0,3224.0
2016-03-09 18:00:00+00:00,22.14,1.0,3322.0
2016-03-09 19:00:00+00:00,27.05,0.0,3401.0
2016-03-09 20:00:00+00:00,25.8,0.0,3423.0
2016-03-09 21:00:00+00:00,21.63,0.0,3407.0
2016-03-09 22:00:00+00:00,17.44,0.0,3511.0
2016-03-09 23:00:00+00:00,18.19,0.0,3551.0
2016-03-10 00:00:00+00:00,14.59,0.0,3375.0
2016-03-10 01:00:00+00:00,12.1,0.0,3215.0
2016-03-10 02:00:00+00:00,11.6,0.0,3149.0
2016-03-10 03:00:00+00:00,11.69,0.0,3163.0
2016-03-10 04:00:00+00:00,12.4,0.0,3209.0
2016-03-10 05:00:00+00:00,18.19,0.0,3208.0
2016-03-10 06:00:00+00:00,23.5,0.0,3145.0
2016-03-10 07:00:00+00:00,22.69,45.0,2977.0
2016-03-10 08:00:00+00:00,24.17,172.0,2857.0
2016-03-10 09:00:00+00:00,22.15,270.0,2855.0
2016-03-10 10:00:00+00:00,19.04,313.0,2863.0
2016-03-10 11:00:00+00:00,18.34,344.0,2839.0
2016-03-10 12:00:00+00:00,18.19,359.0,2594.0
2016-03-10 13:00:00+00:00,15.45,356.0,2551.0
2016-03-10 14:00:00+00:00,16.19,342.0,2620.0
2016-03-10 15:00:00+00:00,18.19,299.0,2416.0
2016-03-10 16:00:00+00:00,20.32,219.0,2305.0
2016-03-10 17:00:00+00:00,22.15,93.0,2297.0
2016-03-10 18:00:00+00:00,29.2,5.0,2254.0
2016-03-10 19:00:00+00:00,36.85,0.0,2383.0
2016-03-10 20:00:00+00:00,31.3,0.0,2430.0
2016-03-10 21:00:00+00:00,28.69,0.0,2381.0
2016-03-10 22:00:00+00:00,26.75,0.0,2288.0
2016-03-10 23:00:00+00:00,28.97,0.0,2059.0
2016-03-11 00:00:00+00:00,26.97,0.0,1929.0
2016-03-11 01:00:00+00:00,24.18,0.0,1973.0
2016-03-11 02:00:00+00:00,22.34,0.0,2018.0
2016-03-11 03:00:00+00:00,21.75,0.0,2146.0
2016-03-11 04:00:00+00:00,25.4,0.0,2278.0
2016-03-11 05:00:00+00:00,30.0,0.0,2184.0
2016-03-11 06:00:00+00:00,31.1,0.0,1882.0
2016-03-11 07:00:00+00:00,32.1,44.0,1559.0
2016-03-11 08:00:00+00:00,36.69,162.0,1240.0
2016-03-11 09:00:00+00:00,32.91,276.0,975.0
2016-03-11 10:00:00+00:00,32.1,336.0,819.0
2016-03-11 11:00:00+00:00,31.71,360.0,817.0
2016-03-11 12:00:00+00:00,31.82,357.0,760.0
2016-03-11 13:00:00+00:00,31.0,353.0,715.0
2016-03-11 14:00:00+00:00,28.62,333.0,626.0
2016-03-11 15:00:00+00:00,28.0,294.0,581.0
2016-03-11 16:00:00+00:00,27.9,221.0,566.0
2016-03-11 17:00:00+00:00,32.55,105.0,565.0
2016-03-11 18:00:00+00:00,35.69,7.0,632.0
2016-03-11 19:00:00+00:00,38.86,0.0,737.0
2016-03-11 20:00:00+00:00,34.0,0.0,748.0
2016-03-11 21:00:00+00:00,31.82,0.0,752.0
2016-03-11 22:00:00+00:00,33.44,0.0,828.0
2016-03-11 23:00:00+00:00,29.01,0.0,922.0
2016-03-12 00:00:00+00:00,26.1,0.0,966.0
2016-03-12 01:00:00+00:00,25.69,0.0,994.0
2016-03-12 02:00:00+00:00,24.5,0.0,974.0
2016-03-12 03:00:00+00:00,23.26,0.0,1063.0
2016-03-12 04:00:00+00:00,24.5,0.0,1296.0
2016-03-12 05:00:00+00:00,25.45,0.0,1287.0
2016-03-12 06:00:00+00:00,25.51,0.0,1184.0
2016-03-12 07:00:00+00:00,28.91,57.0,1233.0
2016-03-12 08:00:00+00:00,30.09,189.0,1201.0
2016-03-12 09:00:00+00:00,29.26,281.0,1015.0
2016-03-12 10:00:00+00:00,28.44,329.0,741.0
2016-03-12 11:00:00+00:00,27.6,354.0,470.0
2016-03-12 12:00:00+00:00,27.6,360.0,222.0
2016-03-12 13:00:00+00:00,27.06,358.0,130.0
2016-03-12 14:00:00+00:00,24.97,340.0,133.0
2016-03-12 15:00:00+00:00,23.67,298.0,217.0
2016-03-12 16:00:00+00:00,27.07,221.0,264.0
2016-03-12 17:00:00+00:00,34.0,101.0,283.0
2016-03-12 18:00:00+00:00,36.97,6.0,378.0
2016-03-12 19:00:00+00:00,35.0,0.0,564.0
2016-03-12 20:00:00+00:00,31.82,0.0,706.0
2016-03-12 21:00:00+00:00,30.91,0.0,816.0
2016-03-12 22:00:00+00:00,30.0,0.0,964.0
2016-03-12 23:00:00+00:00,26.51,0.0,1059.0
2016-03-13 00:00:00+00:00,22.84,0.0,1287.0
2016-03-13 01:00:00+00:00,21.67,0.0,1578.0
2016-03-13 02:00:00+00:00,21.05,0.0,1658.0
2016-03-13 03:00:00+00:00,21.12,0.0,1622.0
2016-03-13 04:00:00+00:00,21.17,0.0,1545.0
2016-03-13 05:00:00+00:00,21.11,0.0,1536.0
2016-03-13 06:00:00+00:00,21.08,0.0,1591.0
2016-03-13 07:00:00+00:00,21.31,57.0,1631.0
2016-03-13 08:00:00+00:00,21.69,188.0,1532.0
2016-03-13 09:00:00+00:00,21.73,280.0,1259.0
2016-03-13 10:00:00+00:00,21.69,330.0,971.0
2016-03-13 11:00:00+00:00,21.62,354.0,717.0
2016-03-13 12:00:00+00:00,22.9,364.0,543.0
2016-03-13 13:00:00+00:00,22.9,359.0,426.0
2016-03-13 14:00:00+00:00,21.74,338.0,371.0
2016-03-13 15:00:00+00:00,21.62,299.0,331.0
